"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-orig-jumbo-9000-dstat.csv",,,,"Date:","17 Oct 2019 21:41:27 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
3.371,15.169,80.337,1.124,0,0,20480,348752,348468,0,0,4090,2714
3.390,15.254,81.356,0,0,0,0,354148,354148,0,0,4149,2749
5,15,80,0,0,0,0,351308,351592,0,0,4154,2731
4.301,12.366,83.333,0,0,0,0,451560,451276,0,0,3900,3405
4.520,13.559,81.921,0,0,0,40960,367212,367212,0,0,4304,2855
2.959,10.651,84.615,1.775,0,0,16384,367290,367574,0,0,4218,2867
2.941,9.412,87.647,0,0,0,0,415208,414924,0,0,4226,3157
2.410,10.241,87.349,0,0,0,0,375448,375448,0,0,4357,2880
4.545,13.636,81.818,0,0,0,0,373744,374028,0,0,4355,2882
3.911,15.084,81.006,0,0,0,0,374312,374028,0,0,4372,2886
3.955,14.124,80.791,1.130,0,0,12288,379992,380276,0,0,4431,2945
3.825,16.393,79.781,0,0,0,0,387660,387660,0,0,4515,2995
4,13.143,82.857,0,0,0,0,380844,380560,0,0,4414,2919
2.778,15.556,81.667,0,0,0,0,410096,410096,0,0,4333,3135
3.429,13.714,82.857,0,0,0,0,378288,378288,0,0,4405,2923
4.787,17.553,77.128,0.532,0,0,12288,382264,382548,0,0,4463,2963
5.556,13.889,80.556,0,0,0,0,383684,383400,0,0,4469,2982
2.688,19.355,77.957,0,0,0,0,387376,387376,0,0,4529,2982
4.813,17.647,77.540,0,0,0,0,383684,383790,0,0,4508,2988
2.874,13.793,83.333,0,0,0,0,389364,389364,0,0,4532,3009
4.396,15.385,79.121,1.099,0,0,12288,379708,379992,0,0,4456,2968
3.825,16.940,79.235,0,0,0,0,384536,384536,0,0,4504,2995
3.933,14.607,81.461,0,0,0,0,381696,381412,0,0,4439,2938
2.247,16.292,81.461,0,0,0,0,383684,383968,0,0,4481,2977
2.424,9.697,87.879,0,0,0,4096,382058,381774,0,0,4425,2966
3.977,13.636,81.250,1.136,0,0,12288,382548,382832,0,0,4477,2989
5.202,10.983,83.815,0,0,0,0,387092,387092,0,0,4507,3029
1.685,16.292,82.022,0,0,0,0,391352,391068,0,0,4570,3053
2.994,10.180,86.826,0,0,0,0,391068,391068,0,0,4533,3044
6.842,16.842,76.316,0,0,0,2600960,530060,530060,0,0,4088,2874
1.676,13.408,82.682,2.235,0,0,24576,863460,863460,0,0,4278,3448
4.598,14.368,81.034,0,0,0,0,888840,888840,0,0,5390,3595
2.674,15.508,81.818,0,0,0,0,764640,764640,0,0,3616,3020
5,13.889,81.111,0,0,0,0,666900,667440,0,0,3726,2681
4.301,19.892,75.806,0,0,0,8192,611820,611280,0,0,3823,2477
5.851,19.149,73.936,1.064,0,0,20480,597240,597780,0,0,3763,2490
3.141,22.513,74.346,0,0,0,0,605340,604800,0,0,3773,2469
5.587,16.201,78.212,0,0,0,0,600480,601020,0,0,3737,2443
4.324,19.459,76.216,0,0,0,0,609660,609120,0,0,3797,2471
4.839,19.355,75.806,0,0,0,0,604800,604800,0,0,3767,2440
5.263,20.526,73.684,0.526,0,0,12288,600480,600480,0,0,3771,2465
5.495,17.582,76.923,0,0,0,0,596160,596160,0,0,3718,2441
5.294,11.765,82.941,0,0,0,0,599940,600480,0,0,3701,2413
3.429,16.571,80,0,0,0,0,592920,592920,0,0,3695,2416
5.618,15.730,78.652,0,0,0,0,583200,583200,0,0,3643,2381
5.882,17.647,75.401,1.070,0,0,12288,611280,610740,0,0,3629,2497
6.349,20.106,73.545,0,0,0,0,581040,581040,0,0,3660,2402
6.667,22.051,71.282,0,0,0,0,577260,577260,0,0,3645,2355
5.528,24.623,69.849,0,0,0,0,572400,572400,0,0,3651,2361
2.299,17.816,79.885,0,0,0,0,567000,567000,0,0,3562,2329
4.945,18.681,75.824,0.549,0,0,12288,572478,572478,0,0,3613,2381
6.316,21.053,72.632,0,0,0,0,573480,574020,0,0,3641,2358
4.145,23.834,72.021,0,0,0,0,572940,572400,0,0,3622,2346
5.911,25.616,68.473,0,0,0,0,573558,574098,0,0,3651,2360
4.124,24.227,71.649,0,0,0,0,568080,567540,0,0,3605,2345
4.569,24.873,69.543,1.015,0,0,12288,549180,549720,0,0,3519,2306
4.762,22.222,73.016,0,0,0,0,563760,563220,0,0,3567,2321
5.291,21.164,73.545,0,0,0,0,569700,570240,0,0,3598,2340
4.020,26.633,69.347,0,0,0,0,561060,560520,0,0,3591,2320
6.311,26.699,66.990,0,0,0,0,554580,555120,0,0,3563,2278
4.082,25.510,69.388,1.020,0,0,2211840,545400,545400,0,0,3485,2288
3.665,24.084,72.251,0,0,0,0,552960,552960,0,0,3514,2303
4.255,22.340,73.404,0,0,0,0,556740,556740,0,0,3500,2272
6.316,21.053,72.632,0,0,0,0,561060,560520,0,0,3553,2314
5.319,21.277,73.404,0,0,0,0,553500,553500,0,0,3490,2274
6.699,26.794,65.072,1.435,0,0,36864,541080,541620,0,0,3509,2301
4.040,26.263,69.697,0,0,0,0,552960,552420,0,0,3530,2287
4.787,21.809,73.404,0,0,0,0,550260,550260,0,0,3477,2250
4.103,25.641,70.256,0,0,0,0,548100,548640,0,0,3498,2260
5.820,21.164,73.016,0,0,0,0,550260,549720,0,0,3484,2246
3.590,25.641,69.744,1.026,0,0,12288,543780,543780,0,0,3496,2258
4.110,33.333,62.557,0,0,0,0,544320,544320,0,0,3543,2266
4.523,26.131,69.347,0,0,0,0,548100,548100,0,0,3503,2261
3.941,28.571,67.488,0,0,0,0,545400,545400,0,0,3500,2252
4.571,16.571,78.857,0,0,0,0,545940,545940,0,0,3425,2234
4.739,29.858,64.929,0.474,0,0,16384,974612,974612,0,0,3464,2235
0.709,0,99.291,0,0,0,0,1050948,1052000,0,0,3289,2201
3.468,15.607,80.925,0,0,0,0,1053052,1052000,0,0,2990,2184
5.882,34.454,59.664,0,0,0,0,1054104,1054104,0,0,2584,2207
5.556,16.111,78.333,0,0,0,0,1052000,1052000,0,0,2759,2191
1.408,0,97.887,0.704,0,0,12288,1044636,1044636,0,0,2999,2202
3.804,19.022,77.174,0,0,0,0,1052156,1053208,0,0,2463,2218
7.870,26.852,65.278,0,0,0,0,1053052,1053158,0,0,2531,2202
10.331,30.992,58.678,0,0,0,0,1053052,1052000,0,0,2589,2202
5.056,15.730,79.213,0,0,0,0,1057260,1058312,0,0,2426,2202
0.658,6.579,92.105,0.658,0,0,12288,1048844,1048844,0,0,2582,2213
5.650,14.689,79.661,0,0,0,0,1052000,1052000,0,0,2789,2209
6.250,14.205,79.545,0,0,0,0,1054104,1054104,0,0,3059,2199
1.418,0,98.582,0,0,0,0,1052000,1052000,0,0,3305,2214
0.709,0,99.291,0,0,0,0,1052000,1052000,0,0,3294,2186
0,0,98.571,1.429,0,0,12288,1046740,1045688,0,0,3290,2196
1.399,0.699,97.902,0,0,0,1941504,1050948,1050948,0,0,2615,2212
5.917,11.243,82.840,0,0,0,0,1052000,1052000,0,0,2990,2203
5.031,6.289,88.679,0,0,0,0,1052000,1053052,0,0,3092,2209
1.418,0,98.582,0,0,0,0,1052000,1052000,0,0,3303,2201
2.027,4.054,91.892,2.027,0,0,20480,1034116,1033064,0,0,3271,2168
8.571,25.238,66.190,0,0,0,8192,1052000,1052000,0,0,3500,2247
7.182,16.022,76.796,0,0,0,0,1052000,1052000,0,0,3402,2225
2.098,0.699,97.203,0,0,0,0,1050948,1052000,0,0,3229,2201
0,0,100,0,0,0,0,1052000,1052000,0,0,3296,2189
0,0,97.857,2.143,0,0,20480,1038324,1038324,0,0,3266,2180
1.418,0,98.582,0,0,0,0,1052000,1052000,0,0,3312,2259
0,0,100,0,0,0,0,1053052,1052000,0,0,3304,2203
0.714,0,99.286,0,0,0,0,1050948,1052000,0,0,3301,2193
0,0,100,0,0,0,0,1052000,1052000,0,0,3299,2208
0.714,0,97.857,1.429,0,0,12288,1043584,1043584,0,0,3284,2194
0,0,100,0,0,0,24576,1052000,1052000,0,0,3304,2192
0,0,100,0,0,0,0,1052000,1052000,0,0,3295,2188
1.418,0,98.582,0,0,0,0,1052000,1050948,0,0,3299,2200
1.235,13.580,85.185,0,0,0,0,1052000,1052000,0,0,3352,2195
4.386,34.211,60.088,1.316,0,0,12288,1040428,1041480,0,0,3469,2203
8.787,33.054,58.159,0,0,0,0,1052078,1051026,0,0,3525,2234
9.906,25,65.094,0,0,0,0,1052000,1052000,0,0,3458,2218
1.418,0,98.582,0,0,0,0,1050948,1052000,0,0,3298,2197
0,0,100,0,0,0,0,1052000,1052000,0,0,3301,2195
1.342,6.040,91.946,0.671,0,0,12288,1045688,1044636,0,0,3310,2199
9.205,32.636,58.159,0,0,0,0,1052000,1052000,0,0,3544,2215
9.914,30.172,59.914,0,0,0,0,1052000,1052000,0,0,3522,2201
10.390,29.870,59.740,0,0,0,0,1052000,1052000,0,0,3531,2215
8.962,25.472,65.566,0,0,0,0,1052000,1052000,0,0,3459,2199
5.389,11.377,82.635,0.599,0,0,12288,1049896,1049896,0,0,3369,2226
12.083,30,57.917,0,0,0,0,1052000,1052000,0,0,3550,2220
10.573,28.194,61.233,0,0,0,1937408,1052000,1052000,0,0,3518,2213
7.429,13.143,79.429,0,0,0,0,1050948,1052000,0,0,3383,2209
0.714,0,99.286,0,0,0,0,1052000,1052000,0,0,3298,2197
3.774,6.289,88.050,1.887,0,0,24576,1305154,1304102,0,0,3149,2166
0.690,0,99.310,0,0,0,0,1425144,1426572,0,0,3267,2141
0.690,0,99.310,0,0,0,4096,1428000,1426572,0,0,3270,2137
1.829,10.366,87.805,0,0,0,0,1428000,1428000,0,0,3336,2156
6.224,33.610,60.166,0,0,0,0,1428000,1428000,0,0,3501,2129
7.143,13.736,78.022,1.099,0,0,12288,1415148,1415148,0,0,3345,2141
7.471,9.195,83.333,0,0,0,0,1426572,1428000,0,0,3335,2175
0.690,0,99.310,0,0,0,0,1428000,1428000,0,0,3266,2129
0,0,100,0,0,0,0,1428000,1426572,0,0,3267,2131
1.212,11.515,87.273,0,0,0,0,1428000,1428000,0,0,3321,2121
6.557,34.016,59.016,0.410,0,0,12288,1423716,1423716,0,0,3474,2150
5.488,6.707,87.805,0,0,0,0,1426572,1428000,0,0,3300,2153
0.690,0,99.310,0,0,0,0,1428000,1428000,0,0,3258,2120
0,0,100,0,0,0,0,1428000,1426572,0,0,3267,2127
3.828,26.794,69.378,0,0,0,0,1428000,1428000,0,0,3416,2122
4,13.714,81.714,0.571,0,0,12288,1416576,1418004,0,0,3334,2142
2.027,0,97.973,0,0,0,0,1428000,1426572,0,0,3272,2135
4.889,31.111,64,0,0,0,0,1428078,1428078,0,0,3484,2155
4.734,10.059,85.207,0,0,0,0,1426572,1428000,0,0,3323,2136
0,0,100,0,0,0,0,1428000,1426572,0,0,3277,2130
1.587,21.693,76.190,0.529,0,0,12288,1425144,1425144,0,0,3394,2152
1.190,13.095,85.714,0,0,0,0,1428000,1428000,0,0,3353,2131
9.350,31.707,58.943,0,0,0,0,1428000,1428000,0,0,3504,2139
5.882,9.412,84.706,0,0,0,0,1426572,1428000,0,0,3321,2133
0,0,100,0,0,0,0,1428000,1426572,0,0,3272,2120
2.924,12.281,83.626,1.170,0,0,12288,1420860,1420860,0,0,3351,2140
2.548,5.732,91.720,0,0,0,0,1426572,1428000,0,0,3302,2161
0,0,100,0,0,0,1949696,1428000,1426572,0,0,3281,2133
1.212,10.909,87.879,0,0,0,0,1428000,1428000,0,0,3341,2159
6.939,34.286,58.776,0,0,0,0,1428000,1428000,0,0,3507,2126
2.907,12.209,82.558,2.326,0,0,20480,1402296,1402296,0,0,3284,2115
8.696,21.256,70.048,0,0,0,0,1428000,1428000,0,0,3420,2143
1.361,0,98.639,0,0,0,16384,1426572,1428000,0,0,3276,2134
0.690,0,99.310,0,0,0,0,1428000,1428000,0,0,3272,2137
0,5.229,94.771,0,0,0,0,1428000,1426572,0,0,3288,2117
5.462,33.613,60.084,0.840,0,0,12288,1410864,1410864,0,0,3450,2136
6.897,9.770,83.333,0,0,0,0,1426572,1428000,0,0,3326,2165
0,0,100,0,0,0,4096,1428000,1428000,0,0,3274,2138
0,0,100,0,0,0,0,1428000,1426572,0,0,3275,2142
6.335,28.054,65.611,0,0,0,0,1428000,1428000,0,0,3457,2138
8.134,22.010,67.943,1.914,0,0,12288,1403724,1405152,0,0,3378,2116
0,0,100,0,0,0,0,1428000,1426572,0,0,3267,2124
1.111,18.333,80.556,0,0,0,0,1428000,1428000,0,0,3374,2125
8.654,21.635,69.712,0,0,0,0,1428000,1428000,0,0,3434,2186
0,0,100,0,0,0,0,1426650,1428078,0,0,3269,2123
1.361,0,97.959,0.680,0,0,12288,1423716,1423716,0,0,3268,2133
0,0,100,0,0,0,0,1428000,1428000,0,0,3279,2141
0.565,17.514,81.921,0,0,0,0,1428000,1426572,0,0,3374,2138
6.838,31.197,61.966,0,0,0,0,1428078,1428078,0,0,3488,2151
2.027,0,97.973,0,0,0,0,1426572,1428000,0,0,3265,2126
3.431,25.490,70.588,0.490,0,0,16384,1448888,1447460,0,0,3077,2162
6.250,11.364,82.386,0,0,0,0,1512486,1512486,0,0,3359,2188
0,0,100,0,0,0,0,1512486,1514000,0,0,3262,2120
0,0.685,99.315,0,0,0,0,1514000,1512486,0,0,3270,2134
8.261,28.261,63.478,0,0,0,0,1514000,1514000,0,0,3493,2141
1.974,2.632,94.737,0.658,0,0,12288,1510972,1510972,0,0,3278,2149
6.410,31.197,62.393,0,0,0,0,1514000,1514000,0,0,3507,2160
1.961,3.268,94.771,0,0,0,0,1512486,1514000,0,0,3273,2122
0.685,0,99.315,0,0,0,1957888,1514000,1514000,0,0,3284,2149
0.680,0,99.320,0,0,0,0,1514000,1512486,0,0,3259,2119
7.826,28.696,62.174,1.304,0,0,20480,1492804,1492804,0,0,3409,2124
1.622,19.459,78.919,0,0,0,0,1514000,1514000,0,0,3369,2134
3.509,11.696,84.795,0,0,0,0,1512486,1514000,0,0,3309,2136
5.851,16.489,77.660,0,0,0,0,1515514,1515514,0,0,3378,2170
0,0,100,0,0,0,0,1512486,1514000,0,0,3261,2115
0.680,0,98.639,0.680,0,0,12288,1501888,1501888,0,0,3238,2118
8.520,26.457,65.022,0,0,0,0,1514000,1512486,0,0,3472,2154
1.863,7.453,90.683,0,0,0,0,1512486,1514000,0,0,3288,2124
0,0,100,0,0,0,8192,1514000,1512486,0,0,3271,2137
6.965,20.398,72.637,0,0,0,0,1512486,1512486,0,0,3434,2156
5.752,29.646,63.274,1.327,0,0,20480,1497346,1497346,0,0,3432,2139
1.342,0.671,97.987,0,0,0,0,1512486,1514000,0,0,3273,2147
0,0,100,0,0,0,0,1514000,1512486,0,0,3255,2114
2.463,25.123,68.966,3.448,0,0,1011712,1447384,1447384,0,0,3307,2070
3.828,26.316,69.856,0,0,0,0,1514000,1514000,0,0,3433,2136
6.704,11.173,80.447,1.676,0,0,20480,1489776,1489776,0,0,3304,2131
7.821,10.615,81.564,0,0,0,0,1514000,1514000,0,0,3337,2155
0.680,0,99.320,0,0,0,0,1512486,1512486,0,0,3259,2123
8.911,18.812,72.277,0,0,0,0,1514078,1514078,0,0,3400,2137
3.247,1.948,94.805,0,0,0,0,1512486,1514000,0,0,3137,2167
0,0,99.315,0.685,0,0,12288,1510972,1509458,0,0,3267,2135
3.571,21.939,74.490,0,0,0,0,1514000,1514000,0,0,3384,2136
7.429,9.143,83.429,0,0,0,0,1512486,1514000,0,0,3315,2138
0,0,100,0,0,0,0,1514000,1512486,0,0,3275,2132
4.478,22.886,72.637,0,0,0,0,1514000,1514106,0,0,3401,2139
1.840,8.589,88.957,0.613,0,0,12288,1504916,1504916,0,0,3284,2136
7.921,19.802,72.277,0,0,0,0,1512486,1512486,0,0,3406,2183
10.500,16.500,73,0,0,0,0,1512486,1514000,0,0,3382,2146
0.680,0,99.320,0,0,0,0,1514000,1514000,0,0,3266,2140
0.680,0,99.320,0,0,0,0,1514078,1512564,0,0,3259,2119
6.637,28.761,64.159,0.442,0,0,12288,1512486,1512486,0,0,3478,2151
3.067,6.748,90.184,0,0,0,0,1512486,1514000,0,0,3289,2133
0,0,100,0,0,0,0,1514000,1512486,0,0,3258,2120
4.464,30.357,65.179,0,0,0,0,1514000,1514000,0,0,3464,2139
1.307,3.268,95.425,0,0,0,0,1512486,1514000,0,0,3276,2131
0,0,99.315,0.685,0,0,12288,1507944,1507944,0,0,3259,2131
1.205,10.241,88.554,0,0,0,0,1514000,1512486,0,0,3323,2146
7.981,23.474,68.545,0,0,0,0,1514000,1514000,0,0,3418,2127
7.538,19.095,73.367,0,0,0,0,1512486,1512486,0,0,3391,2136
5.357,7.143,87.500,0,0,0,0,1512486,1514000,0,0,3317,2141


"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final1/ping-1571335153-orig-jumbo-9000-dstat.csv",,,,"Date:","17 Oct 2019 22:24:37 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.664,29.126,68.859,0.350,0,21323.943,23266.298,0,0,0,0,5746.245,908.046
5.464,14.754,78.142,1.639,0,0,36864,205608,205452,0,0,4400,2959
3.279,15.301,81.421,0,0,0,0,222612,222612,0,0,4297,3137
3.191,18.617,78.191,0,0,0,0,213252,213252,0,0,4345,2969
4.420,14.917,80.663,0,0,0,0,212004,212110,0,0,4479,2984
2.809,15.169,82.022,0,0,0,0,213096,213096,0,0,4503,2988
3.825,14.208,80.874,1.093,0,0,36864,219258,219258,0,0,4226,3059
3.429,13.714,82.857,0,0,0,0,207792,207792,0,0,4397,2936
1.667,11.111,87.222,0,0,0,0,249756,249912,0,0,3877,3439
3.867,15.470,80.663,0,0,0,0,213096,212940,0,0,4522,2986
2.210,17.680,80.110,0,0,0,0,206388,206544,0,0,4408,2933
2.778,16.111,77.222,3.889,0,0,122880,204360,204204,0,0,4390,2903
2.762,17.127,80.110,0,0,0,0,207324,207480,0,0,4427,2947
4.396,15.385,80.220,0,0,0,0,206700,206544,0,0,4393,2894
1.130,16.949,81.921,0,0,0,0,209352,209508,0,0,4444,2949
3.297,17.033,79.670,0,0,0,0,206232,206076,0,0,4401,2907
2.778,13.889,81.667,1.667,0,0,36864,220428,220584,0,0,4336,3103
3.867,16.022,80.110,0,0,0,0,204984,204828,0,0,4376,2893
3.209,19.251,77.540,0,0,0,0,208104,208260,0,0,4444,2923
3.889,15.556,80.556,0,0,0,0,207480,207480,0,0,4417,2913
2.793,15.642,81.564,0,0,0,0,209040,209146,0,0,4452,2943
3.704,19.048,76.190,1.058,0,0,28672,206544,206544,0,0,4430,2933
4.444,15,80.556,0,0,0,0,205140,205140,0,0,4361,2908
3.784,17.838,78.378,0,0,0,0,207324,207168,0,0,4425,2909
2.174,19.022,78.804,0,0,0,0,207480,207480,0,0,4446,2931
2.825,15.254,81.921,0,0,0,0,209664,209820,0,0,4457,2959
3.352,14.525,80.447,1.676,0,0,53248,204204,204204,0,0,4358,2886
6.077,13.812,80.110,0,0,0,0,209118,208962,0,0,4453,2954
4.663,20.207,75.130,0,0,0,0,206544,206700,0,0,4427,2906
2.247,12.360,85.393,0,0,0,0,232128,231972,0,0,4112,3206
4.348,11.413,84.239,0,0,0,0,241332,241488,0,0,4108,3366
3.333,15.556,80,1.111,0,0,2629632,205452,205296,0,0,4391,2968
2.874,13.793,83.333,0,0,0,0,210132,210132,0,0,4451,2977
2.747,17.033,80.220,0,0,0,0,206856,207012,0,0,4398,2906
4.420,15.470,80.110,0,0,0,0,209820,209820,0,0,4455,2948
2.747,15.934,81.319,0,0,0,0,213876,213876,0,0,4321,3011
1.695,16.384,81.356,0.565,0,0,12288,207792,207792,0,0,4428,2948
5.376,17.204,77.419,0,0,0,0,246592,246436,0,0,4338,2911
3.529,11.176,85.294,0,0,0,0,364940,365224,0,0,4258,2828
3.933,14.045,82.022,0,0,0,0,363804,363804,0,0,4255,2805
4,13.143,82.857,0,0,0,0,367496,367496,0,0,4275,2819
3.665,19.895,74.869,1.571,0,0,16384,355852,355568,0,0,4204,2760
3.804,17.391,78.804,0,0,0,0,358124,358408,0,0,4215,2792
2.762,17.680,79.558,0,0,0,0,355568,355568,0,0,4166,2739
4.301,17.204,78.495,0,0,0,0,360396,360112,0,0,4227,2792
5.405,16.216,78.378,0,0,0,0,359544,359544,0,0,4220,2781
3.846,17.033,78.571,0.549,0,0,12288,347332,347332,0,0,4099,2707
3.209,19.251,77.540,0,0,0,49152,363804,364088,0,0,4292,2814
3.297,17.033,79.670,0,0,0,0,353864,353580,0,0,4144,2705
2.286,15.429,82.286,0,0,0,0,352728,352728,0,0,4126,2712
5.556,13.889,80.556,0,0,0,0,358408,358798,0,0,4204,2764
2.841,9.091,86.364,1.705,0,0,12288,429692,429408,0,0,3849,3252
4.324,16.216,79.459,0,0,0,0,370904,370904,0,0,4169,2849
2.762,9.392,87.845,0,0,0,0,469530,469530,0,0,3729,3499
1.163,8.721,90.116,0,0,0,0,517448,517448,0,0,4051,3843
2.809,13.483,83.708,0,0,0,0,431964,431964,0,0,4181,3266
2.247,16.292,80.899,0.562,0,0,12288,354510,354794,0,0,4152,2746
4.118,10.588,85.294,0,0,0,0,353864,353864,0,0,4113,2733
5.946,15.676,78.378,0,0,0,0,356988,356704,0,0,4146,2709
2.793,16.201,81.006,0,0,0,0,351024,351024,0,0,4105,2691
2.235,16.760,81.006,0,0,0,0,358124,358408,0,0,4171,2724
2.907,12.209,83.721,1.163,0,0,12288,360964,360680,0,0,4188,2746
5.056,13.483,81.461,0,0,0,2555904,357556,357840,0,0,4200,2799
2.260,15.819,81.921,0,0,0,0,347048,347048,0,0,4052,2661
3.409,14.773,81.818,0,0,0,0,353296,353296,0,0,4121,2687
4.396,15.934,79.670,0,0,0,0,352728,352728,0,0,4142,2717
3.352,16.201,79.330,1.117,0,0,20480,343640,343640,0,0,4045,2669
3.333,15.556,81.111,0,0,0,0,356704,356420,0,0,4170,2744
2.778,17.222,80,0,0,0,0,352160,352444,0,0,4122,2677
4.891,15.761,79.348,0,0,0,0,355852,355852,0,0,4158,2704
2.094,21.990,75.916,0,0,0,0,354432,354148,0,0,4163,2686
3.825,16.940,78.689,0.546,0,0,12288,355000,355284,0,0,4154,2717
4.762,17.989,77.249,0,0,0,4096,361532,361248,0,0,4148,2762
3.825,16.393,79.781,0,0,0,0,360964,360964,0,0,4221,2762
3.390,14.689,81.921,0,0,0,0,354716,354716,0,0,4113,2681
2.959,11.243,85.799,0,0,0,0,351024,351024,0,0,4081,2685
3.846,17.582,76.923,1.648,0,0,16384,527684,527684,0,0,4028,2685
4.444,15.556,80,0,0,0,0,667440,667440,0,0,4105,2688
3.889,16.111,80,0,0,0,0,667980,667980,0,0,4094,2682
4.094,12.281,83.626,0,0,0,0,662040,662040,0,0,4032,2646
2.247,17.978,79.775,0,0,0,0,648078,648078,0,0,3996,2646
3.933,15.730,79.775,0.562,0,0,12288,651240,651240,0,0,4012,2644
5.525,15.470,79.006,0,0,0,0,663120,663120,0,0,4080,2690
2.809,16.854,80.337,0,0,0,0,653400,653400,0,0,4031,2646
4.145,21.762,74.093,0,0,0,0,650700,650700,0,0,4048,2628
3.261,18.478,78.261,0,0,0,0,677160,677700,0,0,4161,2718
1.714,16,80,2.286,0,0,12288,657720,657720,0,0,4031,2653
4.571,13.714,81.714,0,0,0,0,670140,669600,0,0,4109,2702
2.235,17.318,80.447,0,0,0,0,659340,659880,0,0,4061,2641
2.312,15.029,82.659,0,0,0,0,671220,671220,0,0,4108,2679
4.444,13.889,81.667,0,0,0,0,707400,707400,0,0,4019,2832
3.371,14.607,80.337,1.685,0,0,12288,672300,671760,0,0,4124,2703
5,16.111,78.889,0,0,0,0,648000,648000,0,0,4023,2638
5.556,15,79.444,0,0,0,2392064,665820,666360,0,0,4118,2699
1.685,17.978,80.337,0,0,0,0,655020,654480,0,0,4036,2639
6.077,14.917,79.006,0,0,0,0,656640,656640,0,0,4047,2652
