"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final/ping-1570637557-macsec-chachapoly-e-1500-1500-dstat.csv",,,,"Date:","10 Oct 2019 01:59:16 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
4.865,17.297,77.838,0,0,0,0,1254528,1255584,0,0,3959,2576
3.955,15.254,80.791,0,0,0,0,1261920,1260864,0,0,3962,2591
3.333,16.667,80,0,0,0,0,1284096,1285152,0,0,4019,2590
4.255,18.617,77.128,0,0,0,24576,1305216,1304160,0,0,4090,2683
3.429,13.714,81.714,1.143,0,0,20480,1289376,1289376,0,0,4047,2641
5,15,80,0,0,0,0,1278816,1278816,0,0,4047,2628
4.918,16.393,78.689,0,0,0,0,1289376,1289376,0,0,4063,2642
4.469,15.084,80.447,0,0,0,0,1295712,1295712,0,0,4069,2632
3.955,14.689,81.356,0,0,0,0,1291488,1291488,0,0,4054,2658
4.233,17.460,76.190,2.116,0,4096,16384,1428856,1430288,0,0,3780,2722
4.813,19.251,75.936,0,0,0,0,1678304,1676872,0,0,3940,2533
5.114,14.773,80.114,0,0,0,0,1649664,1649664,0,0,3867,2541
6.522,16.304,77.174,0,0,0,0,1659688,1659688,0,0,3903,2533
4.396,17.582,78.022,0,0,0,0,1706944,1708376,0,0,4012,2612
4.444,17.222,77.778,0.556,0,0,12288,1668280,1666848,0,0,3912,2562
3.175,21.693,75.132,0,0,0,0,1659688,1661120,0,0,3921,2552
4.762,20.635,74.603,0,0,0,0,1651096,1649664,0,0,3912,2540
2.959,13.018,84.024,0,0,0,0,1662552,1662552,0,0,3872,2535
5.820,19.577,74.603,0,0,0,0,1633912,1633912,0,0,3860,2506
5.056,15.169,79.213,0.562,0,0,12288,1669712,1671144,0,0,3904,2550
4.918,18.033,77.049,0,0,0,0,1648314,1649746,0,0,3867,2516
3.191,21.277,75.532,0,0,0,0,1682682,1681250,0,0,3950,2577
3.723,21.277,75,0,0,0,0,1632480,1633912,0,0,3846,2495
5.464,16.940,77.596,0,0,0,0,1652528,1651096,0,0,3866,2521
6.322,12.069,79.885,1.724,0,0,2334720,1616728,1618160,0,0,3783,2492
3.825,18.579,77.596,0,0,0,0,1668280,1666848,0,0,3895,2544
5.464,16.940,77.596,0,0,0,0,1653960,1655392,0,0,3875,2539
5.759,20.419,73.822,0,0,0,0,1621024,1621024,0,0,3832,2468
4.813,19.786,75.401,0,0,0,0,1622456,1621024,0,0,3846,2515
3.723,21.277,74.468,0.532,0,0,12288,1622456,1622456,0,0,3834,2482
5.914,18.817,75.269,0,0,0,0,1592384,1592384,0,0,3752,2428
6.030,23.116,70.854,0,0,0,0,1609568,1611000,0,0,3825,2467
4.233,21.164,74.603,0,0,0,0,1615296,1613864,0,0,3821,2474
2.841,17.045,80.114,0,0,0,4096,1622456,1623888,0,4096,3817,2491
5.208,20.833,72.396,1.562,0,0,16384,1593816,1592384,0,0,3787,2468
6.522,17.391,76.087,0,0,0,0,1606704,1606704,0,0,3788,2459
2.198,20.330,77.473,0,0,0,0,1599544,1600976,0,0,3764,2438
6.500,23,70.500,0,0,0,0,1622456,1621024,0,0,3859,2472
3.665,23.037,73.298,0,0,0,0,1566608,1566608,0,0,3729,2426
5.759,20.419,72.775,1.047,0,0,32768,1598112,1598186,0,0,3811,2467
2.732,20.765,76.503,0,0,0,0,1570904,1572336,0,0,3736,2412
4.118,12.353,83.529,0,0,0,0,1616728,1616728,0,0,3713,2489
3.261,10.870,85.870,0,0,0,0,2195256,2195256,0,0,3482,3256
4.891,18.478,76.630,0,0,0,0,1579496,1579496,0,0,3727,2420
4.762,16.402,77.778,1.058,0,0,16384,1827232,1827232,0,0,3583,2761
6.701,21.649,71.649,0,0,0,0,1542346,1542346,0,0,3688,2394
1.143,19.429,79.429,0,0,0,0,1526512,1525080,0,0,3591,2348
3.488,15.698,80.814,0,0,0,0,1545128,1545128,0,0,3625,2368
3.315,19.337,77.348,0,0,0,0,1568040,1569472,0,0,3700,2424
4.046,15.029,79.769,1.156,0,0,12288,1525080,1523648,0,0,3586,2355
4.040,25.253,70.707,0,0,0,0,1559530,1559530,0,0,3718,2398
3.046,26.396,70.558,0,0,0,0,1552288,1552288,0,0,3714,2402
3.590,25.128,71.282,0,0,0,0,1536536,1537968,0,0,3683,2362
8.808,20.207,70.984,0,0,0,0,1522196,1522282,0,0,3605,2356
3.415,29.268,66.829,0.488,0,0,2228224,1533180,1533180,0,0,3531,2261
3.286,32.394,64.319,0,0,0,0,1533180,1531662,0,0,3541,2244
6.667,28.095,65.238,0,0,0,0,1540770,1542288,0,0,3557,2259
3.960,28.218,67.822,0,0,0,0,1537734,1536216,0,0,3514,2250
2.825,19.209,77.966,0,0,0,0,1539252,1539252,0,0,3466,2255
6.145,16.760,75.419,1.676,0,0,20480,1516482,1518000,0,0,3418,2216
6.145,17.318,76.536,0,0,0,0,1548360,1549878,0,0,3499,2275
6.897,25.616,67.488,0,0,0,0,1533180,1533180,0,0,3532,2261
5.556,30.556,63.889,0,0,0,0,1530144,1528626,0,0,3548,2249
5.825,27.670,66.505,0,0,0,0,1527108,1527108,0,0,3507,2243
3.529,15.882,80,0.588,0,0,12288,1534698,1534698,0,0,3446,2261
4.712,23.037,72.251,0,0,0,4096,1539252,1539252,0,0,3493,2263
3.865,29.952,66.184,0,0,0,0,1531662,1531662,0,0,3513,2255
7.368,20.526,72.105,0,0,0,0,1536216,1536216,0,0,3490,2234
5.236,22.513,72.251,0,0,0,0,1536216,1536216,0,0,3492,2251
3.465,28.713,66.832,0.990,0,0,12288,1507374,1507374,0,0,3455,2221
2.174,22.826,75,0,0,0,0,1530144,1530144,0,0,3437,2245
4.813,21.925,73.262,0,0,0,0,1531662,1533180,0,0,3462,2245
3.784,22.162,74.054,0,0,0,0,1533180,1531662,0,0,3437,2238
5.025,25.628,69.347,0,0,0,0,1531662,1531662,0,0,3478,2247
3.846,20.330,74.725,1.099,0,0,12288,1518000,1519518,0,0,3406,2214
4.819,12.651,82.530,0,0,0,0,1531662,1530144,0,0,3419,2235
3.636,13.333,83.030,0,0,0,0,1527190,1528708,0,0,3412,2236
3.333,20.556,76.111,0,0,0,0,1528626,1528626,0,0,3435,2228
6.736,21.762,71.503,0,0,0,0,1528626,1527108,0,0,3476,2242
3.500,28,68,0.500,0,0,12288,1519600,1519600,0,0,3484,2238
4.975,26.866,68.159,0,0,0,0,1528626,1528626,0,0,3510,2244
3.659,12.195,84.146,0,0,0,0,1524072,1525590,0,0,3381,2229
3.723,23.404,72.872,0,0,0,0,1527108,1525590,0,0,3450,2221
3.509,16.374,80.117,0,0,0,0,1521036,1522554,0,0,3399,2213
7.216,21.649,70.619,0.515,0,0,12288,1519518,1518000,0,0,3476,2235
8.571,26.190,65.238,0,0,0,1986560,1524072,1524072,0,0,3539,2262
2.614,7.843,89.542,0,0,0,0,1530144,1530144,0,0,3387,2258
3.608,25.258,71.134,0,0,0,0,1522554,1522554,0,0,3466,2230
7.407,20.106,72.487,0,0,0,0,1522554,1522554,0,0,3448,2229
6.796,25.728,65.534,1.942,0,0,20480,1498266,1498266,0,0,3468,2223
3.191,23.936,72.872,0,0,0,0,1519518,1519518,0,0,3468,2232
4.433,28.079,67.488,0,0,0,53248,1521036,1521036,0,53248,3515,2266
2.857,18.857,78.286,0,0,0,0,1519518,1519518,0,0,3421,2210
3.593,13.772,82.635,0,0,0,0,1519518,1521036,0,0,3382,2218
3.468,16.763,78.035,1.734,0,0,12288,1499784,1498376,0,0,3366,2262
7.732,21.649,70.619,0,0,0,0,1521036,1521036,0,0,3447,2232
3.049,12.805,84.146,0,0,0,0,1519518,1519518,0,0,3388,2225
2.013,6.040,91.946,0,0,0,0,1519518,1519518,0,0,3331,2213
1.124,21.348,77.528,0,0,0,0,1525590,1525590,0,0,3432,2243
0.556,22.778,75.556,1.111,0,0,12288,1507374,1507374,0,0,3389,2214
8.584,32.189,59.227,0,0,0,8192,1518000,1518000,0,0,3564,2251
10.300,30.901,58.798,0,0,0,0,1519518,1519518,0,0,3578,2251
1.714,19.429,78.857,0,0,0,0,1518000,1518000,0,0,3411,2212
